,nodes_pred,nodes_Conv_clas,nodes_Dense_clas,kernel_size,strides,learning_rate_pred,learning_rate_clas,batch_sizes_pred,batch_sizes_clas,val_treshold_pred,val_treshold_clas,max_val_amount_pred,max_val_amount_clas,val_freq_pred,val_freq_clas,EPOCHS_pred,EPOCHS_clas,time_steps,trials,brain_areas,mse_pred,mse_clas,true_positive_clas,true_negative_clas,STOP_pred,STOP_clas,time,brain_area
2745,50,25,20,2,3,0.0001,1e-05,25,25,1e-09,1e-10,200,100,50,5,15,15,100,1000,1000,0.019154195040266678,0.2192520768127851,0.0,1.0,Max val increment,Max Epochs,36.39846181869507,696
2746,100,15,5,8,2,5e-06,0.0001,50,50,1e-09,1e-08,200,50,50,5,20,25,100,1000,1000,0.01841746494320504,0.23265863266389683,0.0,1.0,Max_epochs,Max Epochs,39.218531131744385,696
2747,50,15,10,4,2,0.0001,5e-05,25,10,1e-09,1e-10,200,100,50,10,40,40,100,1000,1000,0.018343044713609553,0.011947388461902785,0.963963963963964,0.9940029985007496,Max val increment,Max Epochs,37.45620584487915,696
2748,125,15,15,10,2,5e-06,5e-05,25,10,1e-09,1e-10,100,100,50,10,15,25,100,1000,1000,0.018450666493297546,0.021872056332287643,1.0,0.9625187406296851,Max_epochs,Max Epochs,50.57318711280823,696
2749,75,15,15,10,2,1e-06,5e-05,100,10,1e-09,1e-10,200,100,50,10,30,25,100,1000,1000,0.024456810619742538,0.03132636297214459,0.963963963963964,0.9760119940029985,Max_epochs,Max Epochs,34.635791063308716,696
2750,50,15,10,10,2,0.0001,5e-05,50,10,1e-08,1e-10,200,100,50,10,15,25,100,1000,1000,0.021330322072019577,0.13803624641169734,0.12912912912912913,1.0,Max_epochs,Max Epochs,34.15199017524719,696
2751,50,35,15,2,2,0.005,5e-05,25,25,1e-09,1e-10,100,50,50,5,20,15,100,1000,1000,0.04942175895983029,0.22237567189647683,0.0,1.0,Max val increment,Max val increment,23.15941095352173,696
2752,150,15,5,6,2,5e-06,0.0001,50,5,1e-08,1e-08,200,100,50,5,40,40,100,1000,1000,0.018393927287303442,0.0028124986757648925,1.0,0.9955022488755623,Max_epochs,Max val increment,64.93333506584167,696
2753,75,15,5,6,2,0.0001,0.0001,25,5,1e-09,1e-08,200,100,50,5,15,40,100,1000,1000,0.020214290843424694,0.008301005510643627,0.984984984984985,0.9955022488755623,Max_epochs,Max val increment,44.67128896713257,696
2754,50,15,5,6,2,1e-05,0.0001,100,5,1e-09,1e-08,200,100,50,5,15,40,100,1000,1000,0.01726061618681303,0.0566865620910479,0.9219219219219219,0.992503748125937,Max_epochs,Max val increment,29.654083967208862,696
2755,50,15,5,6,2,5e-06,0.0001,50,5,1e-09,1e-08,200,100,50,5,40,25,100,1000,1000,0.018260947092378164,0.11569646912732083,0.5795795795795796,1.0,Max_epochs,Max val increment,53.90265417098999,696
2756,50,15,20,4,3,5e-05,0.005,50,10,1e-10,1e-09,50,200,100,10,25,30,100,1000,1000,0.01757177526983346,0.029768331406576774,0.987987987987988,0.9610194902548725,Max val increment,Max Epochs,36.23280191421509,696
2757,125,15,20,4,3,5e-05,0.005,50,10,1e-10,1e-09,50,200,100,10,25,30,100,1000,1000,0.018534143984966476,0.04700094113100815,0.8558558558558559,0.9985007496251874,Max val increment,Max val increment,37.246392011642456,696
2758,75,15,25,10,3,5e-05,1e-05,100,50,1e-10,1e-09,50,200,100,10,25,30,100,1000,1000,0.020778010018276227,0.2397422592273321,0.0,1.0,Max_epochs,Max Epochs,31.429644107818604,696
2759,50,15,5,4,1,0.005,0.005,200,10,1e-08,1e-09,100,50,25,2,35,20,100,1000,1000,0.03410306137948876,0.22372469598725842,0.0,1.0,Max val increment,Max val increment,22.308634996414185,696
2760,100,35,20,6,1,0.005,0.005,200,10,1e-08,1e-09,100,50,25,10,40,20,100,1000,1000,0.0320428026507235,0.22258206550975343,0.0,1.0,Max val increment,Max val increment,23.683578968048096,696
2761,50,15,10,6,1,1e-05,5e-05,200,10,1e-08,1e-09,100,50,25,10,40,20,100,1000,1000,0.021105139724725563,0.2198261917828003,0.0,1.0,Max_epochs,Max val increment,32.66595768928528,696
2762,75,20,15,4,2,0.0001,0.0001,25,25,1e-09,1e-10,200,100,50,5,30,15,100,1000,1000,0.017464436604351697,0.1392702720863856,0.15315315315315314,1.0,Max val increment,Max Epochs,43.85653901100159,696
2763,50,45,25,4,2,0.0001,5e-05,25,25,1e-09,1e-08,200,100,50,10,25,40,100,1000,1000,0.019589586783039167,0.01675008087697598,0.9459459459459459,0.9940029985007496,Max val increment,Max Epochs,40.138254165649414,696
2764,50,45,25,4,2,0.0001,5e-05,25,25,1e-09,1e-08,200,100,50,10,25,40,100,1000,1000,0.02086418894914828,0.02744049208080949,1.0,0.9625187406296851,Max val increment,Max Epochs,37.79030084609985,696
2765,75,45,25,4,2,0.0001,5e-05,25,25,1e-09,1e-08,200,100,50,10,25,40,100,1000,1000,0.02236467959367703,0.04200718078268188,1.0,0.9415292353823088,Max val increment,Max Epochs,43.284202098846436,696
2766,50,45,25,4,2,0.0001,5e-05,50,25,1e-09,1e-08,200,100,50,10,25,40,100,1000,1000,0.018475393076852125,0.07840699884514453,0.8588588588588588,1.0,Max val increment,Max Epochs,36.35438108444214,696
2767,125,45,15,4,2,1e-06,5e-05,25,25,1e-09,1e-08,200,100,50,10,25,40,100,1000,1000,0.02225551128675747,0.10864778841499241,0.6276276276276276,0.9955022488755623,Max val increment,Max Epochs,58.156211376190186,696
2768,50,45,25,4,2,5e-06,5e-05,100,5,1e-09,1e-08,200,100,50,10,25,40,100,1000,1000,0.01931927060970812,0.01478060468686262,1.0,0.974512743628186,Max_epochs,Max val increment,34.942955017089844,696
2769,50,45,25,4,2,0.0001,5e-05,25,5,1e-09,1e-08,200,100,50,10,25,40,100,1000,1000,0.018616999251229973,0.010383038244449186,0.9819819819819819,0.9895052473763118,Max val increment,Max val increment,47.66833782196045,696
2770,75,45,25,4,2,0.0001,5e-05,50,5,1e-09,1e-08,200,100,50,10,15,40,100,1000,1000,0.017317897375744535,0.00682028828658001,1.0,0.9895052473763118,Max_epochs,Max val increment,39.93477416038513,696
2771,50,45,25,4,2,0.0001,5e-05,25,5,1e-09,1e-08,200,100,50,10,25,40,100,1000,1000,0.020886802047308316,0.23326182640527532,0.15015015015015015,1.0,Max val increment,Max Epochs,45.80510592460632,696
2772,50,30,15,4,2,5e-06,5e-05,50,25,1e-09,1e-10,200,200,100,5,20,35,100,1000,1000,0.019249313591847412,0.14734551879985064,0.5765765765765766,0.9970014992503748,Max_epochs,Max Epochs,36.38304400444031,696
2773,50,45,15,10,2,0.0001,0.0001,200,10,1e-08,1e-09,100,200,25,2,35,15,100,1000,1000,0.016530940134017083,0.08440297903242064,1.0,0.9790104947526237,Max val increment,Max Epochs,25.733458042144775,696
2774,75,45,15,10,2,1e-06,0.0001,200,10,1e-10,1e-09,50,200,25,2,35,15,100,1000,1000,0.028384930613710654,0.13484170922185723,0.0,1.0,Max_epochs,Max Epochs,33.4593710899353,696
2775,50,25,15,4,2,0.0001,0.0001,200,10,1e-08,1e-09,100,200,25,2,35,15,100,1000,1000,0.02094187261840811,0.013180897835198057,0.978978978978979,0.9910044977511244,Max val increment,Max Epochs,26.636626720428467,696
2776,150,25,15,4,2,5e-06,0.0001,200,10,1e-08,1e-09,100,200,25,2,35,15,100,1000,1000,0.01837640264961356,0.11845151379835459,0.34234234234234234,1.0,Max_epochs,Max Epochs,36.48485207557678,696
2777,50,45,25,10,2,1e-05,0.0001,200,10,1e-08,1e-09,100,200,25,2,35,40,100,1000,1000,0.0175119373639027,0.010052596292635012,1.0,0.9820089955022488,Max_epochs,Max val increment,33.506404876708984,696
2778,50,45,25,10,2,0.0001,0.0001,200,10,1e-08,1e-09,100,200,25,2,30,40,100,1000,1000,0.01705517762459442,0.007196452475648796,1.0,0.9895052473763118,Max_epochs,Max val increment,33.123475313186646,696
2779,50,45,25,10,2,0.0001,0.0001,200,10,1e-10,1e-09,50,200,25,2,35,40,100,1000,1000,0.02058112997833166,0.01412754094185916,0.996996996996997,0.9775112443778111,Max val increment,Max val increment,27.68513512611389,696
2780,125,45,25,10,2,5e-06,0.0001,200,10,1e-08,1e-09,100,200,25,2,35,40,100,1000,1000,0.02108634991571089,0.014649700477542223,1.0,0.9775112443778111,Max_epochs,Max val increment,36.850850105285645,696
2781,75,45,25,10,2,0.0001,0.0001,200,10,1e-08,1e-09,100,200,25,2,30,40,100,1000,1000,0.020204621220768684,0.07989546933788387,0.6426426426426426,0.9985007496251874,Max val increment,Max val increment,26.891180992126465,696
2782,50,20,10,10,2,0.0001,0.0001,200,10,1e-08,1e-09,100,200,25,5,30,40,100,1000,1000,0.02102290515545286,0.04484572472664951,1.0,0.9895052473763118,Max_epochs,Max Epochs,32.23025894165039,696
2783,50,20,10,10,2,1e-06,0.0001,200,10,1e-10,1e-09,50,200,25,5,30,40,100,1000,1000,0.029556470845752178,0.22453128836970426,0.0,1.0,Max_epochs,Max Epochs,32.59846305847168,696
2784,100,45,15,10,2,1e-05,1e-05,200,50,1e-10,1e-08,100,50,25,5,30,40,100,1000,1000,0.018442711161101195,0.20756469436826017,0.0,1.0,Max_epochs,Max Epochs,31.8875572681427,696
2785,75,45,15,4,2,5e-06,5e-05,200,50,1e-10,1e-09,200,200,25,5,30,40,100,1000,1000,0.022239866683758533,0.21156592020022122,0.0,1.0,Max_epochs,Max Epochs,31.202784061431885,696
2786,50,45,10,6,1,0.005,0.005,25,50,1e-10,1e-08,100,50,25,2,15,40,100,1000,1000,0.038888913516170284,0.22239103900341697,0.0,1.0,Max val increment,Max val increment,23.229572772979736,696
2787,50,25,20,6,1,0.005,0.005,50,50,1e-10,1e-09,50,50,100,2,40,35,100,1000,1000,0.04653588039541127,0.22399701184840523,0.0,1.0,Max val increment,Max val increment,23.740347146987915,696
2788,75,45,25,8,1,1e-05,5e-05,200,10,1e-10,1e-09,50,50,100,2,40,30,100,1000,1000,0.019220143178972547,0.013288154308053877,0.96996996996997,0.9940029985007496,Max_epochs,Max val increment,33.89106512069702,696
2789,50,45,25,8,1,0.005,5e-05,200,10,1e-08,1e-09,50,50,100,2,40,30,100,1000,1000,0.03683269219714951,0.22456763878375513,0.0,1.0,Max val increment,Max val increment,23.328258752822876,696
2790,125,30,25,4,3,5e-05,1e-05,50,25,1e-08,1e-09,50,100,100,10,40,15,100,1000,1000,0.018297977664907497,0.2099575072926472,0.0,1.0,Max val increment,Max Epochs,33.21106505393982,696
2791,75,20,10,10,2,1e-06,0.005,50,5,1e-08,1e-08,50,200,25,2,20,30,100,1000,1000,0.02791772690795432,0.19378640320105361,0.2042042042042042,0.9970014992503748,Max val increment,Max val increment,30.295794010162354,696
2792,50,25,10,4,3,5e-05,1e-05,50,10,1e-08,1e-10,50,50,25,2,30,35,100,1000,1000,0.02040454035138157,0.22045565038520198,0.0,1.0,Max val increment,Max val increment,24.721549034118652,696
2793,50,25,10,4,3,5e-05,5e-05,100,25,1e-09,1e-10,100,100,100,10,15,40,100,1000,1000,0.01924952657715002,0.15677261725297814,0.6006006006006006,0.9955022488755623,Max_epochs,Max Epochs,28.3294677734375,696
2794,50,20,20,10,3,1e-05,5e-05,25,25,1e-08,1e-10,100,100,25,2,15,40,100,1000,1000,0.01979618351872694,0.008214010037658594,0.9819819819819819,0.9955022488755623,Max val increment,Max Epochs,40.39288926124573,696
2795,100,20,20,10,3,1e-05,5e-05,25,25,1e-08,1e-10,100,100,25,2,15,40,100,1000,1000,0.015674351535649087,0.008360936443019192,0.993993993993994,0.9940029985007496,Max val increment,Max Epochs,41.36677360534668,696
2796,50,20,20,10,3,1e-05,5e-05,200,25,1e-08,1e-10,100,100,25,2,15,40,100,1000,1000,0.02537927503131858,0.22230891816897594,0.0,1.0,Max_epochs,Max val increment,24.37934684753418,696
2797,75,30,20,10,2,0.005,5e-05,25,25,1e-08,1e-10,100,100,25,5,15,40,100,1000,1000,0.02629270403705812,0.2230595497826358,0.0,1.0,Max val increment,Max val increment,23.944728136062622,696
2798,50,25,20,2,2,0.0001,5e-05,200,25,1e-08,1e-10,100,100,100,2,25,35,100,1000,1000,0.019934801535835114,0.22957263249163218,0.0,1.0,Max_epochs,Max val increment,27.066209077835083,696
2799,50,20,10,2,1,0.005,5e-05,25,25,1e-08,1e-10,100,100,100,2,25,35,100,1000,1000,0.028338609646936994,0.22846539571552774,0.0,1.0,Max val increment,Max val increment,25.533040761947632,696
2800,150,25,10,6,3,5e-05,0.005,100,5,1e-09,1e-10,100,50,100,10,15,40,100,1000,1000,0.01868850500791642,0.02968935615595318,0.9369369369369369,0.9790104947526237,Max_epochs,Max val increment,29.212893962860107,696
2801,125,25,10,6,3,1e-06,0.005,100,5,1e-09,1e-10,100,50,100,10,15,40,100,1000,1000,0.029660082701130946,0.21176272499071797,0.0,1.0,Max_epochs,Max val increment,28.028153896331787,696
2802,50,30,10,6,2,0.005,5e-05,200,25,1e-08,1e-10,50,200,100,10,30,15,100,1000,1000,0.032440582191404284,0.22363709528614145,0.0,1.0,Max val increment,Max Epochs,23.46844172477722,696
2803,175,30,10,6,1,0.005,0.0001,25,25,1e-08,1e-10,50,200,100,10,40,15,100,1000,1000,0.03026006283343708,0.25880444273052094,1.0,0.0,Max val increment,Max Epochs,24.2532160282135,696
2804,75,30,10,6,1,1e-05,0.0001,200,25,1e-08,1e-10,50,200,100,10,30,15,100,1000,1000,0.019029276310465883,0.1251778923728757,1.0,0.8455772113943029,Max_epochs,Max Epochs,29.18800377845764,696
2805,50,30,10,6,1,0.005,0.0001,200,25,1e-08,1e-10,50,200,100,10,40,15,100,1000,1000,0.028293806927046944,0.22158682285982967,0.0,1.0,Max val increment,Max Epochs,23.77078890800476,696
2806,50,30,10,6,2,0.005,5e-05,25,25,1e-08,1e-10,50,50,100,10,30,40,100,1000,1000,0.040854289458689526,0.22246753631408853,0.0,1.0,Max val increment,Max val increment,23.675652980804443,696
2807,75,30,25,8,1,1e-05,0.0001,200,25,1e-08,1e-10,50,200,100,10,35,40,100,1000,1000,0.018135533301888062,0.06292242562767004,1.0,0.9880059970014993,Max_epochs,Max Epochs,32.322184324264526,696
2808,50,30,25,8,1,0.005,0.0001,200,25,1e-08,1e-10,200,200,100,10,35,40,100,1000,1000,0.8138273429168675,0.27650941525766193,0.7657657657657657,0.46476761619190404,Max_epochs,Max Epochs,30.951892852783203,696
2809,100,40,25,8,3,5e-05,0.005,100,10,1e-09,1e-10,100,200,50,2,20,30,100,1000,1000,0.018888577567586,0.023844743180307097,0.9219219219219219,0.992503748125937,Max_epochs,Max val increment,30.78700089454651,696
2810,75,40,25,8,3,1e-06,1e-05,100,10,1e-09,1e-10,50,200,100,10,20,40,100,1000,1000,0.023273345374477176,0.20410002453372314,0.0,1.0,Max_epochs,Max Epochs,33.00263810157776,696
2811,75,35,25,8,3,5e-05,1e-05,25,10,1e-09,1e-10,50,200,100,10,20,40,100,1000,1000,0.01894259029934748,0.08181623872264478,0.933933933933934,1.0,Max val increment,Max Epochs,40.28835701942444,696
2812,125,35,25,8,3,1e-06,1e-05,25,10,1e-09,1e-10,50,200,100,10,30,40,100,1000,1000,0.015456090388212612,0.14129878472796206,0.33933933933933935,0.9985007496251874,Max val increment,Max Epochs,54.01384902000427,696
2813,75,35,10,2,1,1e-05,0.0001,50,5,1e-10,1e-08,50,100,50,10,40,25,100,1000,1000,0.018756488833554633,0.21594258759319826,0.0,1.0,Max val increment,Max val increment,40.293267011642456,696
2814,75,35,10,8,3,5e-05,1e-05,100,5,1e-09,1e-09,100,100,50,5,25,20,100,1000,1000,0.02000540522641279,0.1882343181828657,0.0,1.0,Max val increment,Max Epochs,28.50721502304077,696
2815,100,15,5,6,3,1e-06,0.0001,100,5,1e-09,1e-09,100,100,50,5,25,30,100,1000,1000,0.025587313814316275,0.09227304507286628,0.8918918918918919,0.9490254872563718,Max_epochs,Max Epochs,36.62825798988342,696
2816,125,15,5,6,3,5e-05,0.0001,100,5,1e-09,1e-09,100,100,50,5,25,30,100,1000,1000,0.017792487240286987,0.049310977783263425,0.960960960960961,0.9940029985007496,Max_epochs,Max Epochs,37.05800414085388,696
2817,75,15,5,6,3,1e-06,0.0001,100,5,1e-09,1e-09,100,100,50,5,25,30,100,1000,1000,0.02755027123366911,0.0756789272831073,0.6936936936936937,0.9850074962518741,Max_epochs,Max Epochs,35.65868806838989,696
2818,150,20,5,6,3,5e-05,0.0001,25,5,1e-09,1e-09,100,100,50,5,25,20,100,1000,1000,0.019307884345950356,0.043994855844791646,1.0,0.9970014992503748,Max val increment,Max Epochs,44.89600110054016,696
2819,75,20,5,6,3,5e-05,0.0001,100,5,1e-09,1e-09,100,100,50,5,25,20,100,1000,1000,0.01800313606500471,0.02550510265338907,0.9099099099099099,0.9970014992503748,Max_epochs,Max val increment,32.73275804519653,696
2820,75,20,5,6,3,1e-06,0.0001,25,5,1e-09,1e-09,100,100,50,5,25,20,100,1000,1000,0.025125113664264866,0.2262063801198902,0.0,1.0,Max val increment,Max Epochs,42.59777879714966,696
2821,125,15,5,2,1,5e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,25,100,1000,1000,0.020250100974960557,0.10813072532834389,1.0,0.9460269865067467,Max_epochs,Max Epochs,41.68728685379028,696
2822,50,15,5,2,1,5e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,25,100,1000,1000,0.020799647079638217,0.22515032709317706,0.0,1.0,Max_epochs,Max val increment,35.40205001831055,696
2823,50,15,5,10,1,5e-06,0.0001,50,10,1e-10,1e-08,50,200,50,5,20,30,100,1000,1000,0.020320547512859707,0.14917756208627878,0.5465465465465466,0.9970014992503748,Max_epochs,Max Epochs,38.56192207336426,696
2824,50,20,20,10,1,5e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,30,100,1000,1000,0.02198077912147058,0.06215834042522217,0.975975975975976,0.9760119940029985,Max val increment,Max val increment,28.510937213897705,696
2825,75,20,20,10,1,5e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,30,100,1000,1000,0.016850249807563347,0.015816234959534173,1.0,0.974512743628186,Max_epochs,Max val increment,38.688517808914185,696
2826,50,20,20,10,1,5e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,30,100,1000,1000,0.018888891256141332,0.07624956173473484,0.9039039039039038,0.9955022488755623,Max_epochs,Max val increment,37.73002529144287,696
2827,50,25,20,10,1,5e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,30,100,1000,1000,0.01925000683838538,0.015019558935597685,1.0,0.9715142428785607,Max_epochs,Max val increment,37.07130479812622,696
2828,50,25,20,10,1,1e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,30,100,1000,1000,0.02396332046463319,0.09181968380553522,0.9369369369369369,0.8470764617691154,Max val increment,Max Epochs,35.253143072128296,696
2829,75,25,20,10,1,5e-06,0.0001,100,10,1e-10,1e-08,50,50,50,5,20,30,100,1000,1000,0.018362678930494623,0.021600175598873516,1.0,0.9655172413793104,Max_epochs,Max val increment,31.502207040786743,696
2830,50,25,20,10,1,1e-06,0.0001,50,10,1e-10,1e-08,50,50,50,5,20,30,100,1000,1000,0.027016699465595075,0.10101660788106748,0.5945945945945946,0.9895052473763118,Max_epochs,Max val increment,38.76821804046631,696
2831,50,25,20,10,1,0.0001,0.0001,100,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.017150442342304915,0.004011513504174386,0.993993993993994,0.9955022488755623,Max val increment,Max val increment,28.567343711853027,696
2832,50,25,20,10,1,5e-06,0.0001,50,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.020787400767481604,0.021173541948509525,1.0,0.9625187406296851,Max_epochs,Max val increment,37.81335806846619,696
2833,75,25,20,10,1,0.0001,0.0001,100,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.019408462022674797,0.004169771876198576,1.0,0.9940029985007496,Max_epochs,Max val increment,30.89314603805542,696
2834,50,25,20,10,1,1e-06,0.0001,50,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.03200084553340932,0.12277687792302047,0.993993993993994,0.7481259370314842,Max val increment,Max val increment,34.689688205718994,696
2835,100,25,20,10,1,5e-06,0.0001,100,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.014381044173747876,0.01786485437903524,0.960960960960961,0.9895052473763118,Max_epochs,Max val increment,31.369760990142822,696
2836,125,25,20,10,1,5e-06,0.0001,50,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.020080209235602494,0.0037310980569988375,1.0,0.9940029985007496,Max val increment,Max val increment,35.58436393737793,696
2837,50,25,20,10,1,0.0001,0.0001,100,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.0186806345563244,0.004860493457673339,1.0,0.9940029985007496,Max val increment,Max val increment,29.643031120300293,696
2838,50,25,20,10,1,1e-06,0.0001,50,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.02807619506235722,0.06555355371579834,1.0,0.881559220389805,Max_epochs,Max val increment,39.102789878845215,696
2839,75,25,20,10,1,5e-06,0.0001,100,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.019199209978663808,0.02186111434134185,0.9219219219219219,0.992503748125937,Max_epochs,Max val increment,30.742825031280518,696
2840,50,25,20,10,1,0.0001,0.0001,50,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.020484180211251188,0.010283276497374224,0.996996996996997,0.9835082458770614,Max val increment,Max val increment,25.062453985214233,696
2841,50,25,20,10,1,5e-06,0.0001,100,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.019711141544989978,0.015225291145466691,0.984984984984985,0.9790104947526237,Max_epochs,Max val increment,32.38040494918823,696
2842,50,25,20,10,1,0.0001,0.0001,50,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.017953439751822856,0.01141031456945684,1.0,0.9790104947526237,Max val increment,Max val increment,31.185707092285156,696
2843,75,25,20,10,1,1e-06,0.0001,50,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.02706505614257381,0.05639566436361377,0.7807807807807807,0.9895052473763118,Max_epochs,Max val increment,39.029995918273926,696
2844,50,25,20,10,1,5e-06,0.0001,100,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.020886803413574927,0.08608454303238974,0.6246246246246246,0.9970014992503748,Max_epochs,Max val increment,30.485749006271362,696
2845,50,25,20,10,1,0.0001,0.0001,50,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.020062186234938745,0.013721934911204195,0.990990990990991,0.9790104947526237,Max val increment,Max val increment,25.30467700958252,696
2846,50,25,20,10,1,5e-05,0.0001,100,5,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.02086169476441798,0.06644715270844923,0.7237237237237237,0.9985007496251874,Max val increment,Max val increment,27.72551393508911,696
2847,50,25,20,10,1,1e-06,0.0001,50,10,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.02517080901473336,0.03612048082285624,0.9309309309309309,0.9655172413793104,Max_epochs,Max val increment,38.226828813552856,696
2848,50,25,20,10,1,5e-06,0.0001,50,10,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.019457588251779866,0.016445026740790222,0.996996996996997,0.9760119940029985,Max_epochs,Max Epochs,39.293320178985596,696
2849,150,25,20,10,1,0.0001,0.0001,100,10,1e-10,1e-10,50,50,50,5,20,25,100,1000,1000,0.026759287413482078,0.03805139127911423,1.0,0.9355322338830585,Max val increment,Max val increment,25.693174839019775,696
