;mse_pred;mse_clas;truepositive_clas;truenegative_clas;STOP;STOP_clas
57;0.48386098545423856;0.03907582869555253;0.987987987987988;0.9445277361319341;Max val increment;Max val increment
58;0.46799506414050285;0.041954524959167835;0.9519519519519519;0.9490254872563718;Max val increment;Max val increment
59;0.4269894138211629;0.02178908323938405;1.0;0.9625187406296851;Max val increment;Max val increment
60;0.5378190507692047;0.037384604629071574;0.993993993993994;0.9385307346326837;Max val increment;Max val increment
61;0.37662363055538234;0.005259128351300413;1.0;0.9895052473763118;Max val increment;Max val increment
62;0.5033318306187262;0.042824872406345194;0.975975975975976;0.9310344827586207;Max val increment;Max val increment
63;0.44854504987951527;0.02318970823231497;0.987987987987988;0.9655172413793104;Max val increment;Max val increment
64;0.42357761496535046;0.013171519106891995;0.993993993993994;0.9835082458770614;Max val increment;Max val increment
65;0.3832257992145358;0.0033731894401796587;1.0;0.9940029985007496;Max val increment;Max val increment
66;0.4454530404647199;0.018343145314710128;0.984984984984985;0.9715142428785607;Max val increment;Max val increment
67;0.4237816076449073;0.007374074958537688;0.9819819819819819;0.9940029985007496;Max val increment;Max val increment
68;0.38384518249593585;0.016049547864862148;1.0;0.974512743628186;Max val increment;Max val increment
69;0.41979547343357676;0.010477850945822296;0.984984984984985;0.9880059970014993;Max val increment;Max val increment
70;0.3236186715137064;0.001378828227060263;1.0;0.9970014992503748;Max val increment;Max val increment
71;0.32528957458833185;0.0025501103659383087;1.0;0.9940029985007496;Max val increment;Max val increment
72;0.4013397158423846;0.008618417445581603;1.0;0.9850074962518741;Max val increment;Max val increment
73;0.45007089972802444;0.024391384062299282;0.996996996996997;0.9550224887556222;Max val increment;Max val increment
74;0.5443539362088793;0.069121147019438;0.9309309309309309;0.9025487256371814;Max val increment;Max val increment
75;0.5692125823665974;0.10477340936423107;0.8588588588588588;0.9160419790104948;Max val increment;Max val increment
76;0.434778982965207;0.029356439022019128;1.0;0.9490254872563718;Max val increment;Max val increment
77;0.42769432050223966;0.009219271116442171;0.978978978978979;0.992503748125937;Max val increment;Max val increment
78;0.5339090464928392;0.02847520394383271;0.9819819819819819;0.9535232383808095;Max val increment;Max val increment
79;0.4412183295184422;0.01771034237233248;0.987987987987988;0.974512743628186;Max val increment;Max val increment
80;0.5120638881335716;0.04246772881840967;0.933933933933934;0.9565217391304348;Max val increment;Max val increment
81;0.5180041477892812;0.043605489767424864;0.990990990990991;0.9280359820089955;Max val increment;Max val increment
82;0.39726703480956393;0.004896073407060145;0.996996996996997;0.9940029985007496;Max val increment;Max val increment
83;0.5522803030944032;0.04499450172120791;0.9309309309309309;0.952023988005997;Max val increment;Max val increment
84;0.46020640387140893;0.02520667610672539;0.948948948948949;0.9805097451274363;Max val increment;Max val increment
85;0.5323890854075879;0.08333716626689122;1.0;0.896551724137931;Max val increment;Max val increment
86;0.46561332716224707;0.019495450743531133;0.990990990990991;0.9730134932533733;Max val increment;Max val increment
87;0.4783664827589103;0.030560702075371694;0.984984984984985;0.9550224887556222;Max val increment;Max val increment
88;0.3398450182897162;0.0008434014654555186;1.0;0.9985007496251874;Max val increment;Max val increment
89;0.576230333352221;0.09437391365402505;0.7807807807807807;0.9325337331334332;Max val increment;Max val increment
90;0.3774925888989538;0.007171823325958671;1.0;0.9880059970014993;Max val increment;Max val increment
91;0.44327644153060763;0.021402588141282396;0.990990990990991;0.9700149925037481;Max val increment;Max val increment
92;0.3816263255773457;0.013733789290357033;1.0;0.9775112443778111;Max val increment;Max val increment
93;0.44064391222134536;0.021108924677074665;0.978978978978979;0.9700149925037481;Max val increment;Max val increment
94;0.4095312230586227;0.004163374256578779;0.990990990990991;0.9955022488755623;Max val increment;Max val increment
95;0.4839665719086679;0.03340914783920311;0.963963963963964;0.95952023988006;Max val increment;Max val increment
96;0.41442276421903973;0.08158061753750723;0.960960960960961;0.9910044977511244;Max val increment;Max val increment
97;0.3688144226049618;0.0009875129736386969;1.0;0.9985007496251874;Max val increment;Max val increment
98;0.5381134086088156;0.052702791321660544;0.960960960960961;0.9190404797601199;Max val increment;Max val increment
99;0.4457764604664604;0.021639167572327013;0.9579579579579579;0.9820089955022488;Max val increment;Max val increment
100;0.426425212370416;0.006548703621089223;0.996996996996997;0.9955022488755623;Max val increment;Max val increment
101;0.5784303595883968;0.20322555022111405;0.0;1.0;Max val increment;Max val increment
102;0.37542258555072466;0.004172952187144063;1.0;0.9955022488755623;Max val increment;Max val increment
103;0.41265063447955924;0.01629523644788676;0.96996996996997;0.9850074962518741;Max val increment;Max val increment
104;0.40935255925051606;0.012755295595515399;1.0;0.9805097451274363;Max val increment;Max val increment
105;0.46734648566112397;0.0348012234288261;0.975975975975976;0.9565217391304348;Max val increment;Max val increment
106;0.5447850017616843;0.06770495132282814;0.9129129129129129;0.9115442278860569;Max val increment;Max val increment
107;0.480142748252869;0.017866733802829573;0.975975975975976;0.9790104947526237;Max val increment;Max val increment
108;0.4629864356555558;0.03481800247187399;0.9369369369369369;0.9640179910044977;Max val increment;Max val increment
109;0.5100632197385774;0.08240309301782935;0.8948948948948949;0.9610194902548725;Max val increment;Max val increment
110;0.5367273558977794;0.0765144388873455;0.9099099099099099;0.9160419790104948;Max val increment;Max val increment
111;0.5962347402260861;0.1425128481688793;0.6396396396396397;0.8860569715142429;Max val increment;Max val increment
112;0.4398964922562188;0.01311429577471099;1.0;0.9805097451274363;Max val increment;Max val increment
113;0.41126400204466196;0.00949909581989193;0.993993993993994;0.9880059970014993;Max val increment;Max val increment
114;0.5260531160555717;0.15212950611509737;0.0;1.0;Max val increment;Max val increment
115;0.5480003310110452;0.10884592925189453;0.9369369369369369;0.8650674662668666;Max val increment;Max val increment
116;0.4992213065410668;0.02356616877986886;0.9669669669669669;0.9760119940029985;Max val increment;Max val increment
117;0.4311533153830011;0.010697607308933616;0.993993993993994;0.992503748125937;Max val increment;Max val increment
118;0.3333434326638524;0.0019904893895472753;1.0;0.9970014992503748;Max val increment;Max val increment
119;0.4827761148769813;0.017755157507408678;0.984984984984985;0.974512743628186;Max val increment;Max val increment
120;0.4141303514432714;0.0060365842234096955;0.996996996996997;0.992503748125937;Max val increment;Max val increment
121;0.5298201096187034;0.05070473481278951;0.9519519519519519;0.9385307346326837;Max val increment;Max val increment
122;0.5349676390851791;0.04650999848518653;0.9819819819819819;0.9280359820089955;Max val increment;Max val increment
123;0.42524070658023033;0.014867557891079745;1.0;0.9760119940029985;Max val increment;Max val increment
124;0.39707254534391834;0.012254117735559731;1.0;0.9760119940029985;Max val increment;Max val increment
125;0.47228036753130725;0.03228062806869717;1.0;0.9445277361319341;Max val increment;Max val increment
126;0.4178754473812922;0.01459934908990126;0.9579579579579579;0.9940029985007496;Max val increment;Max val increment
127;0.3751433928924927;0.004745905923389209;1.0;0.992503748125937;Max val increment;Max val increment
128;0.36132205369155096;0.004127719466751076;0.993993993993994;0.9955022488755623;Max val increment;Max val increment
129;0.4984126296933509;0.025102269960668045;0.978978978978979;0.967016491754123;Max val increment;Max val increment
130;0.45906513332110505;0.035274680525050645;0.948948948948949;0.9685157421289355;Max val increment;Max val increment
131;0.4649721941227764;0.030517981971877647;0.9819819819819819;0.95952023988006;Max val increment;Max val increment
132;0.4964850322438186;0.02698215540245042;0.990990990990991;0.9535232383808095;Max val increment;Max val increment
133;0.5350979139979226;0.04601484879699167;0.93993993993994;0.9430284857571214;Max val increment;Max val increment
134;0.36436540642676407;0.011971613805580325;1.0;0.9805097451274363;Max val increment;Max val increment
135;0.3972568815425204;0.0027547065427997943;1.0;0.9955022488755623;Max val increment;Max val increment
136;0.4307550623782142;0.018216569152716595;0.993993993993994;0.967016491754123;Max val increment;Max val increment
137;0.5880630659069589;0.08349630813819922;0.9309309309309309;0.8800599700149925;Max val increment;Max val increment
138;0.4664869389047093;0.02854359062431632;0.948948948948949;0.974512743628186;Max val increment;Max val increment
139;0.5617949303542834;0.10184824542060426;0.96996996996997;0.8515742128935532;Max val increment;Max val increment
140;0.6397526971348735;0.23372833982656127;0.0;1.0;Max val increment;Max val increment
141;0.5263633720280253;0.045606741073682185;0.9219219219219219;0.9505247376311844;Max val increment;Max val increment
142;0.48777840209801376;0.03632071291798232;0.993993993993994;0.9340329835082459;Max val increment;Max val increment
143;0.5112543909429657;0.042829453390327246;0.960960960960961;0.9310344827586207;Max val increment;Max val increment
144;0.5517717683989116;0.05574616507169074;0.9069069069069069;0.9310344827586207;Max val increment;Max val increment
145;0.3865713573311959;0.008568655466682317;0.996996996996997;0.9880059970014993;Max val increment;Max val increment
146;0.3617228656263128;0.0016828534499480755;0.996996996996997;0.9985007496251874;Max val increment;Max val increment
147;0.39209960325708443;0.010781411107217222;1.0;0.9805097451274363;Max val increment;Max val increment
148;0.5600870729312357;0.07885779827163862;0.8018018018018018;0.9505247376311844;Max val increment;Max val increment
149;0.556236846937994;0.08750637725639035;0.948948948948949;0.9085457271364318;Max val increment;Max val increment
150;0.5587957471562627;0.13654801783351314;0.0;1.0;Max val increment;Max val increment
151;0.4120516092404224;0.005767111777459734;1.0;0.9895052473763118;Max val increment;Max val increment
152;0.4573912342881759;0.039312031423430184;0.9309309309309309;0.9640179910044977;Max val increment;Max val increment
153;0.47916261967481094;0.035278953770295086;0.9219219219219219;0.9700149925037481;Max val increment;Max val increment
154;0.4188083315443872;0.00929488081413692;0.990990990990991;0.9850074962518741;Max val increment;Max val increment
155;0.46509444946586553;0.040053730085234204;0.987987987987988;0.9370314842578711;Max val increment;Max val increment
156;0.4025505395955741;0.00860446343777682;1.0;0.9865067466266867;Max val increment;Max val increment
157;0.46200873730666325;0.030411286899187814;0.990990990990991;0.9505247376311844;Max val increment;Max val increment
158;0.5623311792515119;0.0883516659461776;0.8918918918918919;0.8830584707646177;Max val increment;Max val increment
159;0.5343799562502921;0.05579690412249927;0.918918918918919;0.9430284857571214;Max val increment;Max val increment
160;0.4398172252853492;0.019420729139734492;1.0;0.9730134932533733;Max val increment;Max val increment
161;0.4457682546865441;0.02407463956178451;0.996996996996997;0.9610194902548725;Max val increment;Max val increment
162;0.3941415730847098;0.0071008530764094515;1.0;0.9880059970014993;Max val increment;Max val increment
163;0.6254679288842947;0.24457148521010647;0.9069069069069069;0.39430284857571213;Max val increment;Max val increment
164;0.3711847674790442;0.005931392215798884;1.0;0.9910044977511244;Max val increment;Max val increment
165;0.5293969482576281;0.08471194117345808;0.954954954954955;0.9505247376311844;Max val increment;Max val increment
166;0.4928150193885113;0.03811449497062665;0.978978978978979;0.9370314842578711;Max val increment;Max val increment
167;0.4325006497488478;0.022196556368054912;0.963963963963964;0.9820089955022488;Max val increment;Max val increment
168;0.4884420553103318;0.027230883753312427;0.9519519519519519;0.974512743628186;Max val increment;Max val increment
169;0.42709534510057134;0.021589489023907938;0.9429429429429429;0.9895052473763118;Max val increment;Max val increment
170;0.5395247970719781;0.06217137898339116;0.960960960960961;0.9310344827586207;Max val increment;Max val increment
171;0.5925610928800022;0.1381740303059484;0.5105105105105106;0.9400299850074962;Max val increment;Max val increment
172;0.4495933731878122;0.015736321470338283;0.978978978978979;0.9790104947526237;Max val increment;Max val increment
173;0.5699055493692264;0.11479373762205301;0.6876876876876877;0.9355322338830585;Max val increment;Max val increment
174;0.4373512832457935;0.014557936684429534;0.948948948948949;0.9970014992503748;Max val increment;Max val increment
175;0.5486926189247824;0.10501927080387961;0.7657657657657657;0.9355322338830585;Max val increment;Max val increment
176;0.4456158772566719;0.01339884092369547;1.0;0.9805097451274363;Max val increment;Max val increment
177;0.5499859900326887;0.04763064996195173;0.948948948948949;0.9460269865067467;Max val increment;Max val increment
178;0.4198664060642328;0.010387789734528025;0.987987987987988;0.9880059970014993;Max val increment;Max val increment
179;0.5701736287421374;0.08945331492225687;0.8378378378378378;0.9190404797601199;Max val increment;Max val increment
180;0.5580515261822566;0.21001622713992402;0.0;1.0;Max val increment;Max val increment
181;0.39061591673676443;0.012120991807831365;1.0;0.9805097451274363;Max val increment;Max val increment
182;0.41682198698467976;0.00898450256240965;0.996996996996997;0.9850074962518741;Max val increment;Max val increment
183;0.6032848514461383;0.13358820397551777;0.5975975975975976;0.904047976011994;Max val increment;Max val increment
184;0.427843610980245;0.011788358160728919;0.990990990990991;0.9850074962518741;Max val increment;Max val increment
185;0.4393017042933743;0.014003387118021833;1.0;0.9790104947526237;Max val increment;Max val increment
186;0.4918505924668824;0.033466048184890566;0.93993993993994;0.9700149925037481;Max val increment;Max val increment
187;0.599139476794996;0.11641611053681535;0.7417417417417418;0.8725637181409296;Max val increment;Max val increment
188;0.551829557073452;0.20763583071199537;0.13513513513513514;0.974512743628186;Max val increment;Max val increment
189;0.4664206552324367;0.07593216441653039;0.9519519519519519;0.9700149925037481;Max val increment;Max val increment
190;0.5510481618939489;0.06284156760465627;0.948948948948949;0.9190404797601199;Max val increment;Max val increment
191;0.630643918402563;0.14638550420407084;0.6936936936936937;0.8245877061469266;Max val increment;Max val increment
192;0.5961553208237952;0.2331716118566506;0.06006006006006006;0.9955022488755623;Max val increment;Max val increment
193;0.4048128265133015;0.007165100897609282;1.0;0.9895052473763118;Max val increment;Max val increment
194;0.4928214257986723;0.0477130875936037;0.9459459459459459;0.9400299850074962;Max val increment;Max val increment
195;0.5274135868932086;0.05111238973779318;0.9279279279279279;0.9385307346326837;Max val increment;Max val increment
196;0.5626845701836051;0.13422900321195017;0.5465465465465466;0.9145427286356822;Max val increment;Max val increment
197;0.47139975807646667;0.03206305314487366;0.96996996996997;0.9550224887556222;Max val increment;Max val increment
198;0.48615566505977675;0.03675388070979807;0.933933933933934;0.95952023988006;Max val increment;Max val increment
199;0.4110339815123807;0.01125273198986624;1.0;0.9775112443778111;Max val increment;Max val increment
200;0.536832534805115;0.1779635054734574;0.09009009009009009;0.9940029985007496;Max val increment;Max val increment
201;0.3802667626519208;0.002083891462546156;0.996996996996997;0.9970014992503748;Max val increment;Max val increment
202;0.3964699571843544;0.004015886354060796;1.0;0.9970014992503748;Max val increment;Max val increment
203;0.5094215747141471;0.03917190092369488;0.990990990990991;0.952023988005997;Max val increment;Max val increment
204;0.4347435610281281;0.018956648821429212;0.990990990990991;0.9775112443778111;Max val increment;Max val increment
205;0.6103017366867842;0.21815673657665904;0.0;1.0;Max val increment;Max val increment
206;0.4049352160353014;0.012588925462701954;1.0;0.9790104947526237;Max val increment;Max val increment
207;0.528464797081953;0.20968309203127655;0.0;1.0;Max val increment;Max val increment
208;0.46091729674592374;0.026694838911492273;0.9819819819819819;0.9640179910044977;Max val increment;Max val increment
209;0.6012192442083435;0.11598012037354614;0.7477477477477478;0.9055472263868066;Max val increment;Max val increment
210;0.4901396731851835;0.02941026871916277;0.996996996996997;0.9535232383808095;Max val increment;Max val increment
211;0.4109629828993999;0.007077076958349741;0.984984984984985;0.9955022488755623;Max val increment;Max val increment
212;0.36897175233544105;0.0035475667757645496;0.993993993993994;0.9955022488755623;Max val increment;Max val increment
213;0.6013702287728935;0.12204004587547314;0.6486486486486487;0.9070464767616192;Max val increment;Max val increment
214;0.5921596138988406;0.19193231586017537;0.0;1.0;Max val increment;Max val increment
215;0.5065904022312211;0.05484460556415189;0.9099099099099099;0.9445277361319341;Max val increment;Max val increment
216;0.5707175902266328;0.06065767578852632;0.9369369369369369;0.9160419790104948;Max val increment;Max val increment
217;0.42762548156334035;0.011048070254584066;0.990990990990991;0.9835082458770614;Max val increment;Max val increment
218;0.38175109730909607;0.004253601647023432;1.0;0.9940029985007496;Max val increment;Max val increment
219;0.5956340536172517;0.16270231789687897;0.7057057057057057;0.8125937031484258;Max val increment;Max val increment
220;0.5956477709873109;0.21987292008972983;0.0;1.0;Max val increment;Max val increment
221;0.5744543633926454;0.07996184003321802;0.8228228228228228;0.9310344827586207;Max val increment;Max val increment
222;0.5942841931832409;0.16616528424152432;0.4804804804804805;0.8800599700149925;Max val increment;Max val increment
223;0.6170500221382718;0.2235915673875428;0.0;1.0;Max val increment;Max val increment
224;0.5568305089416034;0.0462383453723179;0.9069069069069069;0.967016491754123;Max val increment;Max val increment
225;0.460740859150714;0.02295535568238222;1.0;0.9550224887556222;Max val increment;Max val increment
226;0.46180605416158227;0.06264218215644739;0.984984984984985;0.9760119940029985;Max val increment;Max val increment
227;0.40761640965583107;0.010852242188348767;1.0;0.9850074962518741;Max val increment;Max val increment
228;0.3694726636231311;0.005968763033863414;1.0;0.9895052473763118;Max val increment;Max val increment
229;0.5569732467718242;0.20623599156238032;0.0;1.0;Max val increment;Max val increment
230;0.5187842255584887;0.05327887748544848;0.9219219219219219;0.9400299850074962;Max val increment;Max val increment
231;0.38041378410865334;0.0011179680865172506;1.0;0.9985007496251874;Max val increment;Max val increment
232;0.47743426894660546;0.019117337947153153;0.978978978978979;0.9790104947526237;Max val increment;Max val increment
233;0.5582726112691915;0.046257424295164364;0.8858858858858859;0.9685157421289355;Max val increment;Max val increment
234;0.6257824561505484;0.1502972398770808;0.5465465465465466;0.8950524737631185;Max val increment;Max val increment
235;0.46291376614187685;0.022320216030989395;0.9519519519519519;0.9790104947526237;Max val increment;Max val increment
236;0.44324206919830117;0.006136416173349609;1.0;0.9910044977511244;Max val increment;Max val increment
237;0.44524325590242103;0.027899510730742413;0.975975975975976;0.9655172413793104;Max val increment;Max val increment
238;0.5806208858057911;0.0997005877048676;0.9429429429429429;0.8695652173913043;Max val increment;Max val increment
239;0.5689234014401978;0.06516261369667871;0.8498498498498499;0.9505247376311844;Max val increment;Max val increment
240;0.6405475536589013;0.21401456415283054;0.006006006006006006;0.9970014992503748;Max val increment;Max val increment
241;0.5418388412925146;0.0647468152449632;0.948948948948949;0.9235382308845578;Max val increment;Max val increment
242;0.5570503142463993;0.06870488068196051;0.9429429429429429;0.9055472263868066;Max val increment;Max val increment
243;0.5613147486852895;0.21468769671916618;0.0;1.0;Max val increment;Max val increment
244;0.4237752876105135;0.005616669452973834;0.996996996996997;0.992503748125937;Max val increment;Max val increment
245;0.4864750045845911;0.02829218197250523;0.993993993993994;0.952023988005997;Max val increment;Max val increment
246;0.5842635347783899;0.10036241656218735;0.8258258258258259;0.881559220389805;Max val increment;Max val increment
247;0.6037130810335218;0.11410547977219965;0.9309309309309309;0.7991004497751124;Max val increment;Max val increment
248;0.5447706281008697;0.08299790024066171;0.933933933933934;0.9385307346326837;Max val increment;Max val increment
249;0.6273363585191317;0.14751073065919776;0.6006006006006006;0.8755622188905547;Max val increment;Max val increment
250;0.41797492631142974;0.07004582847606698;0.993993993993994;0.9955022488755623;Max val increment;Max val increment
251;0.492328758736855;0.027292063488539547;0.9669669669669669;0.9730134932533733;Max val increment;Max val increment
252;0.602704989269625;0.1306546954977438;0.9069069069069069;0.7991004497751124;Max val increment;Max val increment
253;0.38310285610056244;0.010179132363592467;1.0;0.9835082458770614;Max val increment;Max val increment
254;0.4724480007266345;0.016755126608461617;0.984984984984985;0.974512743628186;Max val increment;Max val increment
255;0.4583147222579527;0.02122559402412329;0.9819819819819819;0.9685157421289355;Max val increment;Max val increment
256;0.5448323833769917;0.21187651863151508;0.024024024024024024;0.9895052473763118;Max val increment;Max val increment
257;0.5898160437003734;0.2154720208964078;0.0;1.0;Max val increment;Max val increment
258;0.47438667698874926;0.022185233710337867;0.996996996996997;0.9625187406296851;Max val increment;Max val increment
259;0.3461397342954566;0.0019746894597977406;1.0;0.9955022488755623;Max val increment;Max val increment
260;0.45099564533438125;0.009117677065013161;0.984984984984985;0.9940029985007496;Max val increment;Max val increment
261;0.6405201044404929;0.18101984863742562;0.6576576576576577;0.7346326836581709;Max val increment;Max val increment
262;0.5647628507715577;0.11732295499507425;0.9009009009009009;0.8530734632683659;Max val increment;Max val increment
263;0.47309111313884966;0.09478921558920218;0.0;1.0;Max val increment;Max val increment
264;0.5595001863403061;0.11839268195549833;0.9129129129129129;0.889055472263868;Max val increment;Max val increment
265;0.42418772043677744;0.002087882154640161;1.0;0.9970014992503748;Max val increment;Max val increment
266;0.6197347813783928;0.16554551931187764;0.7627627627627628;0.7451274362818591;Max val increment;Max val increment
267;0.39971572402622996;0.014282100028649219;0.984984984984985;0.9805097451274363;Max val increment;Max val increment
268;0.492209009579197;0.025328741763293302;0.972972972972973;0.9655172413793104;Max val increment;Max val increment
269;0.6092287013892731;0.17763376003620368;0.4114114114114114;0.8590704647676162;Max val increment;Max val increment
270;0.4071781144201294;0.012939199944102855;1.0;0.9775112443778111;Max val increment;Max val increment
271;0.5050437998831175;0.04890710471602756;0.9459459459459459;0.9355322338830585;Max val increment;Max val increment
272;0.5102844213724689;0.032190672553029036;0.960960960960961;0.9610194902548725;Max val increment;Max val increment
273;0.6148566099805887;0.22063831609114593;0.0;1.0;Max val increment;Max val increment
274;0.6232037675320268;0.23169085658324332;0.0;1.0;Max val increment;Max val increment
275;0.49999632213092127;0.04036491756718853;0.978978978978979;0.9475262368815592;Max val increment;Max val increment
276;0.5215100689205445;0.042500068239084116;0.963963963963964;0.9370314842578711;Max val increment;Max val increment
277;0.595308852781483;0.11191561808404069;0.8678678678678678;0.8800599700149925;Max val increment;Max val increment
278;0.5191556032922908;0.03620391810926531;0.924924924924925;0.9610194902548725;Max val increment;Max val increment
279;0.576015498641368;0.1342959919320315;0.5945945945945946;0.9070464767616192;Max val increment;Max val increment
280;0.5099692074764435;0.060876667691528594;0.8708708708708709;0.9535232383808095;Max val increment;Max val increment
281;0.614910039744051;0.14105307183364785;0.6126126126126126;0.9190404797601199;Max val increment;Max val increment
282;0.5420010455104559;0.09947706011722078;0.963963963963964;0.9415292353823088;Max val increment;Max val increment
283;0.48926917358160366;0.034102192800441036;0.9519519519519519;0.95952023988006;Max val increment;Max val increment
284;0.37862165628698596;0.00496161070846101;1.0;0.992503748125937;Max val increment;Max val increment
285;0.5490294233053437;0.06922012899894125;0.9309309309309309;0.9070464767616192;Max val increment;Max val increment
286;0.6228904054297372;0.20339968840889291;0.018018018018018018;0.9985007496251874;Max val increment;Max val increment
287;0.4284587487788532;0.013156060656444816;0.993993993993994;0.9805097451274363;Max val increment;Max val increment
288;0.6264036298749841;0.2232792057595483;0.0;1.0;Max val increment;Max val increment
289;0.4826615822861709;0.03108124106824268;0.984984984984985;0.9640179910044977;Max val increment;Max val increment
290;0.5948522177565002;0.22675177856110787;0.09309309309309309;0.9550224887556222;Max val increment;Max val increment
291;0.5431571059371805;0.06472634112165088;0.9429429429429429;0.9130434782608695;Max val increment;Max val increment
292;0.360242802514386;0.0006563604793984408;1.0;0.9985007496251874;Max val increment;Max val increment
293;0.42812808795761853;0.0056917548252115105;1.0;0.9880059970014993;Max val increment;Max val increment
294;0.6370235827152969;0.17543849363697858;0.8168168168168168;0.671664167916042;Max val increment;Max val increment
295;0.6180563727947989;0.19366732853195498;0.08408408408408409;0.9760119940029985;Max val increment;Max val increment
296;0.5904733936107011;0.12056583462971558;0.7087087087087087;0.896551724137931;Max val increment;Max val increment
297;0.4316219777378472;0.00619225135248856;0.993993993993994;0.9895052473763118;Max val increment;Max val increment
298;0.45983786889372946;0.022438593929019382;0.984984984984985;0.9730134932533733;Max val increment;Max val increment
299;0.5921631642734232;0.14043995365090312;0.0;1.0;Max val increment;Max val increment
300;0.5052944245288028;0.03857313132724515;0.9369369369369369;0.95952023988006;Max val increment;Max val increment
301;0.5036103560780795;0.0344051860307171;0.9219219219219219;0.9820089955022488;Max val increment;Max val increment
302;0.5137708413426255;0.08773162418339708;0.8498498498498499;0.95952023988006;Max val increment;Max val increment
303;0.47631598379554196;0.0508572349716641;0.9039039039039038;0.9625187406296851;Max val increment;Max val increment
304;0.46243301656923286;0.022269943048050585;0.972972972972973;0.9730134932533733;Max val increment;Max val increment
305;0.46634412359863564;0.02723715075892754;0.975975975975976;0.9715142428785607;Max val increment;Max val increment
306;0.610680983661132;0.18753667102809565;0.45645645645645644;0.815592203898051;Max val increment;Max val increment
307;0.4669719036383642;0.03996575748727452;0.9369369369369369;0.9550224887556222;Max val increment;Max val increment
308;0.5309128566936537;0.10631292283817725;0.8528528528528528;0.9535232383808095;Max val increment;Max val increment
309;0.460470270621471;0.013907287265118824;0.9819819819819819;0.9805097451274363;Max val increment;Max val increment
310;0.5935497799891946;0.22428530797962085;0.0;1.0;Max val increment;Max val increment
311;0.40636523214580345;0.013627796925055778;0.984984984984985;0.9865067466266867;Max val increment;Max val increment
312;0.6090095140925876;0.21577946538767093;0.0;1.0;Max val increment;Max val increment
313;0.5908021828887304;0.2136634480852765;0.0;1.0;Max val increment;Max val increment
314;0.5735596576122544;0.11416730365225376;0.8798798798798799;0.9130434782608695;Max val increment;Max val increment
315;0.46470271498325455;0.02810768601320612;0.990990990990991;0.9565217391304348;Max val increment;Max val increment
316;0.48480161636312163;0.038490368248036796;0.93993993993994;0.9550224887556222;Max val increment;Max val increment
317;0.6584531334425807;0.22180177987936717;0.0;1.0;Max val increment;Max val increment
318;0.5798948275819885;0.06311858214903934;0.9159159159159159;0.9250374812593704;Max val increment;Max val increment
319;0.5898571402318286;0.14103426539011782;0.7687687687687688;0.8755622188905547;Max val increment;Max val increment
320;0.4645922988958135;0.02468331078718829;0.984984984984985;0.9640179910044977;Max val increment;Max val increment
321;0.46415335457015505;0.03174279722894656;0.954954954954955;0.9580209895052474;Max val increment;Max val increment
322;0.5987570103882116;0.13214695109983607;0.6456456456456456;0.8740629685157422;Max val increment;Max val increment
323;0.6009653886328435;0.12588591339312555;0.7957957957957958;0.863568215892054;Max val increment;Max val increment
324;0.6073376258388683;0.1479258770613688;0.7237237237237237;0.8275862068965517;Max val increment;Max val increment
325;0.5135967764720357;0.20376462017859553;0.0;1.0;Max val increment;Max val increment
326;0.4137805790765373;0.016018204177435425;0.96996996996997;0.992503748125937;Max val increment;Max val increment
327;0.41185362358956823;0.007009529305788813;0.9819819819819819;0.9955022488755623;Max val increment;Max val increment
328;0.3995935888427409;0.002015335024381005;1.0;0.9970014992503748;Max val increment;Max val increment
329;0.4598237664590024;0.021929862250904784;0.96996996996997;0.9760119940029985;Max val increment;Max val increment
330;0.5966915915037524;0.21942730771738683;0.0;1.0;Max val increment;Max val increment
331;0.4145107596379651;0.011787041043566888;1.0;0.9820089955022488;Max val increment;Max val increment
332;0.4458874816365118;0.018067306425561463;0.993993993993994;0.9730134932533733;Max val increment;Max val increment
333;0.3646141950304964;0.000612249833668832;1.0;0.9985007496251874;Max val increment;Max val increment
334;0.4355603454467534;0.008805617731202812;1.0;0.9865067466266867;Max val increment;Max val increment
335;0.4810689671415322;0.025577062287042263;0.96996996996997;0.967016491754123;Max val increment;Max val increment
336;0.5466439588719828;0.06768841253540682;0.9099099099099099;0.9235382308845578;Max val increment;Max val increment
337;0.574323674392491;0.11307226513869048;0.9099099099099099;0.823088455772114;Max val increment;Max val increment
338;0.41877032583226537;0.009198762534221817;1.0;0.9865067466266867;Max val increment;Max val increment
339;0.4769370774673428;0.028869557274186636;0.9579579579579579;0.974512743628186;Max val increment;Max val increment
340;0.5940598538785551;0.12945244484929416;0.5855855855855856;0.9475262368815592;Max val increment;Max val increment
341;0.6043005918021811;0.16024354218378292;0.3813813813813814;0.9430284857571214;Max val increment;Max val increment
342;0.5066283319816166;0.043639613200816774;0.978978978978979;0.9370314842578711;Max val increment;Max val increment
343;0.65468870189186;0.22320641689265364;0.0;1.0;Max val increment;Max val increment
344;0.5586601400419112;0.07463861196124089;0.93993993993994;0.8950524737631185;Max val increment;Max val increment
345;0.614470756904542;0.22569779164655535;0.37537537537537535;0.8500749625187406;Max val increment;Max val increment
346;0.6497105369112628;0.22274481207012228;0.0;1.0;Max val increment;Max val increment
347;0.6105351523773241;0.1584298917405734;0.7147147147147147;0.8215892053973014;Max val increment;Max val increment
348;0.620389989983715;0.20421501476420278;0.06606606606606606;0.9715142428785607;Max val increment;Max val increment
